02/03/2015,4118,0,0,7.8,0.6,3.2,4.2,0
03/03/2015,3884,1,0,5,-0.5,1,4.1,0
04/03/2015,4187,8.6,0,10.6,3.9,5.7,2.6,0
05/03/2015,560,22.1,122,7.2,-4.9,3.5,5.7,0
06/03/2015,1987,0,0,-1,-9.3,-4.9,3.3,0
07/03/2015,3271,0,0,9.4,-7.1,-1.2,3.5,0
08/03/2015,5529,0,0,15,0,7.9,2.6,0
09/03/2015,8175,0,0,16.7,2.8,8.4,1.3,0
10/03/2015,4015,11.2,0,10,3.9,7.7,1.6,0
11/03/2015,7909,0,0,19.4,7.8,11.8,2.8,0
12/03/2015,9215,0,0,15.6,6.1,11.3,4,0
13/03/2015,8084,0.3,0,12.8,2.8,8.1,2.2,0
14/03/2015,3669,15.2,0,15.6,7.2,9.7,3.6,0
15/03/2015,6668,0,0,14.4,6.7,11.7,5.7,0
16/03/2015,9022,0,0,20.6,3.3,9.8,1.6,0
17/03/2015,9246,0,0,22.8,4.4,14,6.5,0
18/03/2015,7527,0,0,11.7,2.2,6.6,4.7,0
19/03/2015,8202,0,0,11.7,3.9,7.8,1.9,0
20/03/2015,2956,12.4,0,7.8,2.2,4.7,3.8,0
21/03/2015,9436,0,0,16.1,1.7,6.7,2.7,0
22/03/2015,8233,0,0,13.3,7.2,10.8,5.1,0
23/03/2015,8134,0,0,10.6,,6.8,3.6,0
24/03/2015,7875,0,0,8.3,2.8,6,2.6,0
25/03/2015,7553,0,0,12.2,1.7,5.8,2.1,0
26/03/2015,8778,8.9,0,25,9.4,13.9,4.7,0
27/03/2015,6141,9.1,0,11.1,5,10.7,5.2,0
28/03/2015,4676,0,0,5.6,-0.5,3.7,7.1,0
29/03/2015,5861,0,0,9.4,-2.1,2.1,4.4,0
30/03/2015,9196,0.5,0,18.9,5.6,10.4,5,0
31/03/2015,8198,0.3,0,22.8,6.1,14,6.3,0
01/04/2015,9874,0,0,16.1,4.4,10.1,3.8,0
02/04/2015,11273,0,0,23.3,5.6,13.4,7,0
03/04/2015,6425,4.8,0,22.8,16.1,19.2,5.5,0
04/04/2015,10433,1.3,0,20,7.2,16.3,6.2,0
05/04/2015,10181,0,0,20.6,4.4,12.6,4.9,0
06/04/2015,12638,0,0,25,8.9,16.3,4.8,0
07/04/2015,11109,4.3,0,22.8,11.7,18.9,3.6,0
08/04/2015,7437,3.3,0,11.7,7.2,11.8,5,0
09/04/2015,7826,1,0,10,7.2,8.3,3.7,0
10/04/2015,9393,0.3,0,20,7.2,10.3,3.1,0
11/04/2015,16726,0,0,20,10.6,17.1,4.9,0
12/04/2015,15724,0,0,21.1,6.1,14.6,2.2,0
13/04/2015,12676,0,0,26.7,11.1,17.6,5.4,0
14/04/2015,3824,16.3,0,19.4,12.2,17.4,3.4,0
15/04/2015,11119,0,0,20,11.1,15.2,3.1,0
16/04/2015,11687,1,0,23.3,11.1,16.9,2.8,1
17/04/2015,12546,0.8,0,26.1,15,19.2,2.6,0
18/04/2015,16004,0,0,128.9,16.1,21.9,1.7,0
19/04/2015,10250,9.4,0,20.6,12.8,19,6,0
20/04/2015,9066,19.6,0,27.8,13.9,19.5,5.2,0
21/04/2015,11630,4.1,0,21.7,12.2,18.3,5.1,0
22/04/2015,10540,0,0,23.3,10.6,15.8,5.3,0
23/04/2015,10106,0,0,15.6,7.2,12,5.5,0
24/04/2015,10370,0,0,17.2,3.9,10.3,5.7,0
25/04/2015,7177,6.9,0,11.7,7.2,10.6,2.8,0
26/04/2015,10327,0,0,19.4,7.2,11.6,2.1,0
27/04/2015,8864,0,0,16.7,8.3,13.3,5.5,0
28/04/2015,10995,0,0,22.2,8.9,14.6,5.2,0
29/04/2015,11652,0,0,25.6,11.1,18.6,1.8,0
30/04/2015,10255,13.7,0,23.3,13.3,18.3,2.9,0
01/05/2015,10351,2.8,0,17.8,12.2,15.1,3.2,0
02/05/2015,12570,0,0,25.6,10.6,16.7,2.2,0
03/05/2015,12098,0,0,28.9,13.3,20.3,2.1,0
04/05/2015,11987,0,0,28.9,13.3,21.4,4.3,0
05/05/2015,11093,1.3,0,30,17.8,22.9,3.1,0
06/05/2015,11483,0,0,28.3,17.8,22.3,2.4,0
07/05/2015,12316,0,0,27.2,16.7,21.9,2.5,0
08/05/2015,13427,0,0,28.9,17.8,22.9,2.1,0
09/05/2015,112841,0,0,28.3,18.3,22.6,2.9,0
10/05/2015,11089,0,0,29.4,20.6,24.6,3,0
11/05/2015,12133,0,0,28.3,21.7,24.4,2.2,0
12/05/2015,12056,0,0,32.2,21.7,26,4.7,0
13/05/2015,11774,0,0,22.2,13.3,20.7,7,0
14/05/2015,12615,0,0,22.8,11.7,16.6,3.2,0
15/05/2015,13641,0,0,25.6,14.4,19.1,4.5,0
16/05/2015,11196,16.8,0,31.1,19.4,23.4,3.5,0
17/05/2015,10933,0,0,30.6,21.1,24.3,2,0
18/05/2015,10442,19.3,0,33.3,22.2,27.2,2.2,0
19/05/2015,12063,0,0,32.2,22.2,26.6,2.7,0
20/05/2015,12981,0,0,23.9,16.7,22.2,6.6,0
21/05/2015,6981,8.4,0,17.2,11.7,15.3,3.2,0
22/05/2015,12522,0,0,26.1,11.1,17.2,4.7,0
23/05/2015,12706,0,0,23.9,12.2,19.1,3.5,0
24/05/2015,13564,0,0,27.8,13.9,20.4,3.6,0
25/05/2015,11990,0,0,29.4,19.4,24.4,5.2,1
26/05/2015,11351,0,0,31.1,20.6,25.3,4.9,0
27/05/2015,11470,0.3,0,32.2,23.9,26.5,3.9,0
28/05/2015,11625,0,0,33.3,22.8,26.9,2.8,0
29/05/2015,12058,0,0,30.6,23.3,25.9,3.4,0
30/05/2015,12657,0,0,32.2,22.2,26.7,4.9,0
31/05/2015,10917,0,0,33.3,23.3,27.3,5.3,0
01/06/2015,8101,63.2,0,33.3,21.7,27.2,3.7,0
02/06/2015,8054,11.7,0,22.2,15.6,20,4.8,0
03/06/2015,9879,0.3,0,17.8,15,16.2,4.7,0
04/06/2015,6356,9.4,0,18.3,15,16.8,4.3,0
05/06/2015,11075,0.8,0,23.9,15.6,18.2,2.2,0
06/06/2015,12665,0,0,29.4,18.3,22.9,4,0
07/06/2015,11661,0,0,26.1,19.4,23.2,4.1,0
08/06/2015,9959,16.5,0,31.1,18.3,23.6,5.7,0
09/06/2015,11764,0,0,31.7,22.2,25.9,5.2,0
10/06/2015,11586,0,0,28.9,20,25.6,3.2,0
11/06/2015,11844,0,0,33.9,21.7,26.8,3.5,0
12/06/2015,10867,0.5,0,34.4,25,29.3,4.3,0
13/06/2015,11754,0,0,33.3,23.9,28.3,2.7,0
14/06/2015,9490,13.2,0,33.9,25.6,29.5,2.2,0
15/06/2015,9975,2,0,33.9,25.6,28.6,2.7,0
16/06/2015,11492,0,0,35.6,25,29.8,4.1,0
17/06/2015,11173,4.6,0,28.9,23.3,26.8,2.2,0
18/06/2015,9990,13.5,0,32.8,22.2,25.8,2.8,0
19/06/2015,12019,3,0,31.7,22.8,26.9,3.1,0
20/06/2015,9305,60.2,0,33.3,23.3,27.9,2.9,0
21/06/2015,8775,0.8,0,34.4,24.4,28.2,4.1,0
22/06/2015,11258,0,0,34.4,25.6,30.4,3.4,0
23/06/2015,9184,21.3,0,35.6,23.9,30.3,4.7,0
24/06/2015,12581,0,0,30,21.1,25.5,3.8,0
25/06/2015,11119,12.2,0,30.6,21.1,26.4,2.6,0
26/06/2015,13027,0,0,28.3,20.6,24.4,2.6,0
27/06/2015,3301,69.9,0,25.6,20.6,23.2,4.7,0
28/06/2015,11601,0,0,27.8,19.4,23.1,3.8,0
29/06/2015,12191,0,0,28.9,17.2,23.6,3.4,0
30/06/2015,11970,0.3,0,31.7,21.7,25.8,4,0
01/07/2015,11223,33,0,31.1,20.6,25.7,3.1,0
02/07/2015,11257,0.5,0,25,20,23.9,1.9,0
03/07/2015,12791,0.8,0,28.3,18.9,23.6,1.7,1
04/07/2015,10288,21.6,0,29.4,22.2,24.2,1.4,1
05/07/2015,12199,0,0,30.6,21.7,25.1,1.7,0
06/07/2015,10902,0.5,0,31.7,24.4,27.2,3.2,0
07/07/2015,12223,0,0,32.8,23.9,27.6,3.7,0
08/07/2015,9495,28.4,0,33.3,25.6,28.1,3.6,0
09/07/2015,11045,0.8,0,33.3,25.6,28.4,3.3,0
10/07/2015,13013,0,0,31.1,25,28.4,4.3,0
11/07/2015,12420,2.3,0,31.1,23.9,27.2,2.2,0
12/07/2015,11711,0,0,31.1,21.1,26.6,2,0
13/07/2015,10224,0.8,0,27.8,23.3,25.7,2,0
14/07/2015,11591,0,0,31.7,24.4,27.1,3.2,0
15/07/2015,12088,0.3,0,31.1,22.2,27.3,4.8,0
16/07/2015,13257,0,0,30.6,18.9,24.6,3,0
17/07/2015,12627,0,0,29.4,21.7,25.1,3.7,0
18/07/2015,11096,1,0,31.1,25,27.3,3.5,0
19/07/2015,10148,0,0,36.7,26.1,30,2.6,0
20/07/2015,10856,0,0,36.1,27.8,31.6,3.1,0
21/07/2015,11811,0,0,33.3,26.1,30.9,3,0
22/07/2015,12934,0,0,31.7,22.2,27.6,4.2,0
23/07/2015,12992,0,0,31.1,21.7,26.7,2.9,0
24/07/2015,13339,0,0,32.2,20.6,26.9,3,0
25/07/2015,12902,0,0,32.2,22.2,27.3,3.3,0
26/07/2015,11314,0,0,32.8,23.3,27.9,5.1,0
27/07/2015,10919,23.9,0,32.2,22.8,27.7,2.6,0
28/07/2015,11976,0,0,34.4,25,28.6,1.9,0
29/07/2015,12170,0,0,33.3,25.6,28.6,3.8,0
30/07/2015,10808,13.5,0,33.3,25.6,28.6,3.6,0
31/07/2015,12396,0,0,33.3,23.3,28.7,3.5,0
01/08/2015,12043,0,0,33.3,23.3,28.4,3.1,0
02/08/2015,11447,0,0,32.8,22.8,27.9,2.9,0
03/08/2015,12085,0,0,33.9,22.2,27.7,4.3,0
04/08/2015,11626,1,0,35.6,24.4,29.9,3.3,0
05/08/2015,12501,0,0,33.9,23.9,28.6,2.8,0
06/08/2015,12617,0,0,29.4,23.9,27.2,3.4,0
07/08/2015,12181,1.3,0,28.3,21.1,24.8,3.8,0
08/08/2015,12970,0,0,31.1,23.3,26.7,3.7,0
09/08/2015,11651,0,0,31.7,22.2,26.4,3.3,0
10/08/2015,10494,3.8,0,26.1,22.2,24.6,4.7,0
11/08/2015,11342,8.6,0,32.2,22.8,25.9,-4.1,0
12/08/2015,12485,0,0,29.4,21.1,25.9,4.7,0
13/08/2015,12435,0,0,29.4,20,24.8,2.9,0
14/08/2015,12549,0,0,31.1,17.8,24.4,2,0
15/08/2015,12082,0,0,32.2,20,25.3,3.4,0
16/08/2015,10192,0,0,34.4,20.6,26.1,3.1,0
17/08/2015,10971,0,0,35.6,22.2,27.7,3.6,0
18/08/2015,11595,0,0,32.2,23.3,27.4,2.9,0
19/08/2015,11966,0,0,32.8,25,27.6,4.3,0
20/08/2015,10192,4.3,0,30,23.3,26.9,3.5,0
21/08/2015,12902,0,0,30,21.7,25.3,4.1,0
22/08/2015,12339,0,0,30,18.3,24.4,2.7,0
23/08/2015,10981,0,0,29.4,17.8,23.9,2.3,0
24/08/2015,10283,10.4,0,32.8,21.7,26.1,3.2,0
25/08/2015,12672,0,0,29.4,20.6,24.9,3.7,0
26/08/2015,12330,0,0,27.8,19.4,23.3,3.5,0
27/08/2015,12406,0,0,27.8,17.2,22.6,3,0
28/08/2015,12210,0,0,28.3,18.3,23.4,1.8,0
29/08/2015,11526,0,0,31.7,19.4,25.1,4.3,0
30/08/2015,10188,0,0,30.6,20.6,24.8,3.4,0
31/08/2015,11052,0,0,31.1,23.3,26.8,3.6,0
01/09/2015,11522,0,0,35,21.7,27.6,1.9,0
02/09/2015,11378,0,0,34.4,23.9,28.4,2.2,0
03/09/2015,11131,0,0,35.6,23.3,27.9,2.2,0
04/09/2015,11050,0,0,33.3,23.9,28,3.3,0
05/09/2015,10867,0,0,30,22.8,26.2,3.6,0
06/09/2015,12400,0,0,30.6,20,24.9,2.1,0
07/09/2015,10351,0,0,32.2,20.6,25.9,2.7,1
08/09/2015,10965,0,0,33.3,22.2,27.6,3.9,0
09/09/2015,11065,0,0,34.4,23.9,28.3,3.8,0
10/09/2015,10356,2.8,0,28.9,21.1,25.7,4.3,0
11/09/2015,12167,0,0,30.6,18.3,23.6,3.2,0
12/09/2015,6665,4.1,0,23.9,19.4,22.4,2.6,0
13/09/2015,10397,0,0,23.3,15.6,20.5,4.8,0
14/09/2015,11156,0,0,26.7,12.8,19.3,3.8,0
15/09/2015,11943,0,0,28.9,15.6,21.7,1.7,0
16/09/2015,11938,0,0,30,15.6,23.1,1.6,0
17/09/2015,11949,0,0,30,17.2,23.3,2.3,0
18/09/2015,11956,0,0,30.6,18.3,23.6,2.7,0
19/09/2015,11580,0,0,30.6,19.4,23.9,3.4,0
20/09/2015,10998,0,0,27.8,20,23.4,4.8,0
21/09/2015,7816,5.8,0,21.1,17.2,19.8,4.7,0
22/09/2015,11952,0,0,23.9,16.7,19.1,4.4,0
23/09/2015,12773,0,0,26.7,15.6,21,3.8,0
24/09/2015,12514,0,0,26.1,15.6,20.7,3.5,0
25/09/2015,11403,0,0,22.8,17.2,20.3,4.7,0
26/09/2015,11038,0,0,23.3,17.8,2000.1,5.9,0
27/09/2015,9979,0,0,23.9,16.7,19.5,4.8,0
28/09/2015,11305,0,0,28.3,19.4,22.7,2.6,0
29/09/2015,7240,41.9,0,26.7,21.7,23.9,3.1,0
30/09/2015,10184,0,0,25.6,17.2,23.1,5.1,0
01/10/2015,4799,19.8,0,17.2,13.9,15.6,6.4,0
02/10/2015,2079,24.4,0,14.4,10,12.6,8,0
03/10/2015,4050,4.8,0,14.4,10,11.6,7.7,0
04/10/2015,6624,0,0,15,12.2,13.9,6.8,0
05/10/2015,10445,0,0,20.6,11.1,14.8,3.5,0
06/10/2015,11551,0,0,25,10,16.6,1.8,0
07/10/2015,11734,0,0,25.6,14.4,18.8,1.4,0
08/10/2015,11711,0,0,25.6,13.9,18.9,1.7,0
09/10/2015,10501,10.2,0,26.1,16.7,20.3,3.6,0
10/10/2015,10269,0,0,18.9,10.6,16.9,3.6,0
11/10/2015,10491,0,0,21.7,8.3,14.3,1.6,0
12/10/2015,10495,0,0,23.9,10,16,2.6,1
13/10/2015,10803,0,0,25.6,15,18.7,3,0
14/10/2015,11406,0,0,21.7,12.8,17.5,3.1,0
15/10/2015,11506,0,0,20,11.7,15.8,3.8,0
16/10/2015,11263,0,0,19.4,10.6,14.8,4.1,0
17/10/2015,8782,0,0,15.6,6.7,12.1,4.4,0
18/10/2015,6978,0,0,12.2,3.3,8.2,4.7,0
19/10/2015,9074,0,0,13.3,2.8,7.8,3,0
20/10/2015,10036,0,0,20,6.7,11.4,2.9,0
21/10/2015,10678,0,0,22.8,8.9,14.4,2.1,0
22/10/2015,11287,0,0,24.4,10,16,2.6,0
23/10/2015,11470,0,0,21.1,11.1,17.6,3.5,0
24/10/2015,9730,0,0,16.7,8.3,12.5,3,0
25/10/2015,8587,0.8,0,21.7,12.2,15.9,4.3,0
26/10/2015,9973,0,0,16.1,7.8,12.8,3.1,0
27/10/2015,9797,0,0,15,6.7,10.6,3.5,0
28/10/2015,5179,16.5,0,21.1,12.8,16.8,5.9,0
29/10/2015,10632,0.8,0,22.8,13.3,19.4,2.9,0
30/10/2015,9700,0,0,16.1,7.8,13.3,5.2,0
31/10/2015,8721,0,0,16.1,5.6,10.6,2.9,0
01/11/2015,7211,1,0,17.8,11.7,14.1,3.8,0
02/11/2015,9446,0,0,18.9,10.6,15.4,0.7,0
03/11/2015,10508,0,0,22.2,7.8,13.9,0.5,0
04/11/2015,10822,0.5,0,23.9,8.9,15.4,1,0
05/11/2015,10553,3.8,0,22.2,14.4,16.9,1.7,0
06/11/2015,11609,0,0,26.7,15.6,20,4.4,0
07/11/2015,5610,2.8,0,21.7,12.2,17.9,3.2,0
08/11/2015,8995,0,0,14.4,6.7,12.1,3.3,0
09/11/2015,6715,13.5,0,11.7,5,8.7,2.9,0
10/11/2015,5773,6.1,0,16.1,10.6,12.9,5.1,0
11/11/2015,8901,0,0,,10.6,14.1,4.7,1
12/11/2015,8476,0.3,0,18.9,9.4,12.8,3,0
13/11/2015,9262,0,0,16.7,9.4,14.9,5.1,0
14/11/2015,7171,0,0,12.8,5,10.4,5.1,0
15/11/2015,7441,0,0,17.8,2.2,8.9,3.4,0
16/11/2015,9156,0,0,21.1,5.6,12.7,1.6,0
17/11/2015,9226,0,0,16.1,7.8,11.6,3.3,0
18/11/2015,9768,0,0,18.3,7.8,12.6,4,0
19/11/2015,6255,16,0,18.3,15,17.2,3.3,0
20/11/2015,9097,0,0,15.6,5.6,13.2,5.2,0
21/11/2015,7299,0,0,12.8,3.3,8.1,2.6,0
22/11/2015,4948,0,0,9.4,2.8,8.5,6.4,0
23/11/2015,6601,0,0,5.6,0,3.2,4.9,0
24/11/2015,7500,0,0,13.3,0.6,5.7,2.9,0
25/11/2015,6864,0,0,14.4,2.8,7.6,2.4,0
26/11/2015,3394,0,0,17.8,4.4,9.6,1.1,1
27/11/2015,6240,0,0,18.3,5.6,10.7,2.4,0
28/11/2015,6418,0,0,17.8,9.4,12.6,2.1,0
29/11/2015,2877,4.3,0,15,7.2,11.2,4,0
30/11/2015,4160,5.1,0,7.2,3.9,5.8,4.6,0
01/12/2015,3954,21.6,0,8.9,6.7,7.8,2.1,0
02/12/2015,5740,5.6,0,15,8.9,10.7,2.6,0
03/12/2015,7969,0,0,11.7,5.6,9.8,6.1,0
04/12/2015,7940,0,0,11.7,2.2,6.8,2.3,0
05/12/2015,7087,0,0,12.2,0.6,6.4,1.1,0
06/12/2015,5979,0,0,11.1,0.6,5.4,1.3,0
07/12/2015,7928,0,0,15.6,2.2,7.9,2.4,0
08/12/2015,8458,0,0,13.3,3.3,8.3,1.7,0
09/12/2015,7982,0,0,9.4,3.9,6.6,2.2,0
10/12/2015,8685,0,0,17.2,5,9.4,1.2,0
11/12/2015,8722,0,0,18.9,5.6,10.9,1.7,0
12/12/2015,8720,0,0,20,7.2,12.2,1.5,0
13/12/2015,8034,0,0,21.7,8.9,13.5,2.3,0
14/12/2015,6645,3.3,0,20.6,11.7,15.6,5.1,0
15/12/2015,8804,0,0,19.4,8.3,16.5,5.5,0
16/12/2015,8624,0,0,13.9,5,9.8,2.4,0
17/12/2015,4553,10.7,0,12.2,8.3,9.9,1.6,0
18/12/2015,6698,0,0,11.1,1.7,8.6,6.1,0
19/12/2015,-4279,0,0,7.2,-1,3,4.4,0
20/12/2015,4219,0,0,7.8,0,3.7,2.8,0
21/12/2015,6675,0,0,14.4,3.3,7.7,5.3,0
22/12/2015,4934,3.6,0,16.7,10.6,12.8,3.5,0
23/12/2015,2263,42.4,0,18.9,12.2,15.2,2.6,0
24/12/2015,2796,5.1,0,21.7,15.6,18.8,4.5,0
25/12/2015,1502,7.6,0,20.6,13.9,17.9,2.1,1
26/12/2015,2702,0.3,0,15.6,10.6,14.3,3.8,0
27/12/2015,4623,0.5,0,21.1,10.6,13.9,5.1,0
28/12/2015,4459,5.8,0,15.6,5,10.6,6.3,0
29/12/2015,5253,12.7,0,11.7,6.7,8.2,3,0
30/12/2015,5275,3.8,0,12.8,9.4,10.6,2.1,0
31/12/2015,5855,0,0,13.9,6.7,11.2,3.8,0
01/01/2016,3220,0,0,8.3,2.2,6.7,3.7,1
02/01/2016,4922,0,0,8.9,0,4.2,2.8,0
03/01/2016,4964,0,0,12.2,0,4.9,3.5,0
04/01/2016,5133,0,0,3.3,-6,2,7.5,0
05/01/2016,4850,0,0,1.1,-8.8,-4.3,4.6,0
06/01/2016,5712,0,0,4.4,-6.6,-1.7,1.7,0
07/01/2016,6592,0,0,6.1,1.1,3.3,1.2,0
08/01/2016,6153,0,0,7.2,4.4,5.1,2,0
09/01/2016,5314,5.8,0,10,5,6.9,2.1,0
10/01/2016,5663,14.2,0,16.7,2.8,12.5,7.6,0
11/01/2016,6294,0,0,5,-2.1,2.3,4.4,0
12/01/2016,6490,0,0,8.3,-2.1,2.1,6,0
13/01/2016,5620,0,0,0,-6,-2,4.5,0
14/01/2016,7164,0,0,11.7,-2.1,1.7,3.4,0
15/01/2016,5983,8.1,0,10,1.1,5.9,2.6,0
16/01/2016,5908,0.3,0,11.7,3.3,7.1,4.1,0
17/01/2016,3400,1.3,8,3.3,0,2.9,2.9,0
18/01/2016,2499,0,0,1.1,-8.8,-3.1,7.9,1
19/01/2016,3912,0,0,-2.1,-9.3,-6.9,6.7,0
20/01/2016,4321,0.8,18,-0.5,-7.1,-4.5,3.6,0
21/01/2016,4228,0,0,1.1,-4.3,-2.3,5.4,0
22/01/2016,2985,13,165,-1.6,-5.5,-3.3,5.2,0
23/01/2016,0,24.6,287,-1.6,-4.3,-3.7,10.2,0
24/01/2016,0,0,0,1.7,-7.1,-2.1,4.1,0
25/01/2016,0,0,0,5.6,-8.8,-2.9,1,0
26/01/2016,0,0,0,11.1,-1,4.1,3.5,0
27/01/2016,528,0,0,8.9,-0.5,5.7,4.3,0
28/01/2016,2022,0,0,4.4,-3.8,0.4,1.8,0
29/01/2016,2942,0,0,6.1,-2.1,2.4,5.4,0
30/01/2016,2822,0,0,5.6,-4.3,0.8,3.4,0
31/01/2016,3611,0,0,13.9,2.2,6.2,4.2,0
01/02/2016,4604,3,0,16.1,6.1,10,4,0
02/02/2016,6584,0,0,11.7,2.2,6.7,2.8,0
03/02/2016,4243,12.7,0,13.9,5,7.4,3.1,0
04/02/2016,6691,0.5,0,14.4,5.6,11.2,5.9,0
05/02/2016,5822,1,0,6.7,0.6,4.8,6.7,0
06/02/2016,5042,0,0,6.7,-2.1,2.2,2.7,0
07/02/2016,4664,0,0,7.8,-1,3.1,3.3,0
08/02/2016,5994,0.3,0,7.8,1.1,4.8,3.8,0
09/02/2016,4053,5.6,0,4.4,0,3.3,3.4,0
10/02/2016,5493,0,0,3.9,-3.2,0.9,5.8,0
11/02/2016,4246,0,0,-1,-6,-3.3,6.3,0
12/02/2016,4363,0,0,-0.5,-7.1,-4.3,2.9,0
13/02/2016,1535,0,3,-2.1,-9.3,-4.3,8.2,0
14/02/2016,1851,0.3,5,-3.2,-10.5,-7.8,3.8,0
15/02/2016,501,11.9,71,-0.5,-6.6,-4.6,2.6,1
16/02/2016,3238,17.5,0,11.7,-1,4.5,4.5,0
17/02/2016,6097,0,0,9.4,-0.5,4.8,3.5,0
18/02/2016,5822,0,0,4.4,-1,2.6,5.1,0
19/02/2016,5633,0,0,5.6,-3.2,0.5,3.7,0
20/02/2016,8245,0,0,18.3,4.4,8.2,5,0
21/02/2016,4254,2.3,0,13.9,7.2,10.4,3.1,0
22/02/2016,7148,0,0,11.7,5,8.8,3.1,0
23/02/2016,2585,13.2,0,7.2,4.4,6.3,4.7,0
24/02/2016,3279,27.9,0,18.3,5.6,8.8,4.7,0
25/02/2016,6330,0,0,15.6,4.4,10.9,7.7,0
26/02/2016,5345,0,0,4.4,-0.5,3.8,7.2,0
27/02/2016,5432,0,0,8.3,-2.7,2.2,3.2,0
28/02/2016,8732,0,0,18.3,0.6,7.3,5,0
29/02/2016,7828,0,0,18.3,-1096.7,14.1,5.1,0
01/03/2016,8588,0,0,18.3,4.4,11.2,4,0
02/03/2016,5918,2.5,0,15.6,-0.5,9.1,8.4,0
03/03/2016,5902,0.5,0,5,-1.6,1.4,3.1,0
04/03/2016,5345,1.3,8,5.6,0,2.2,5.5,0
05/03/2016,5334,0,0,7.2,1.7,4,3.3,0
06/03/2016,5899,0,0,11.1,2.8,5.4,1.9,0
07/03/2016,9003,0,0,18.9,2.2,8.3,4.8,0
08/03/2016,10558,0,0,26.1,7.8,14.9,2.2,0
09/03/2016,11214,0,0,26.1,8.3,16.3,3.1,0
10/03/2016,10954,0,0,26.1,13.9,18.7,5.1,0
11/03/2016,11220,0,0,22.8,13.9,20.2,4.1,0
12/03/2016,10427,0,0,15.6,10,13.6,2.1,0
